latitude,longitude,co2_tonnes
27.350000,85.250000,3869.169922
27.350000,85.350000,3295.929932
27.350000,85.450000,5140.890137
27.350000,85.550000,3724.120117
27.350000,85.650000,4102.490234
27.350000,85.750000,5433.020020
27.350000,85.850000,5783.779785
27.350000,85.950000,13344.700195
27.350000,86.050000,4217.990234
27.350000,86.150000,2979.239990
27.350000,86.250000,4208.729980
27.350000,86.350000,1971.939941
27.350000,86.450000,1770.619995
27.350000,86.550000,8076.609863
27.350000,86.650000,1415.430054
27.350000,86.750000,1803.640015
27.350000,86.850000,1797.750000
27.350000,86.950000,540.179016
27.350000,87.050000,1778.869995
27.350000,87.150000,3727.919922
27.350000,87.250000,3659.030029
27.350000,87.350000,2450.489990
27.350000,87.450000,415.002014
27.350000,87.550000,1701.150024
27.350000,87.650000,5444.790039
27.350000,87.750000,1333.770020
27.350000,87.850000,1619.619995
27.350000,87.950000,454.885010
27.350000,88.050000,1050.410034
27.350000,88.150000,12549.400391
27.350000,88.250000,52007.898438
27.450000,80.050000,28584.400391
27.450000,80.150000,64455.800781
27.450000,80.250000,31675.900391
27.450000,80.350000,12198.700195
27.450000,80.450000,21202.800781
27.450000,80.550000,48016.800781
27.450000,80.650000,17294.599609
27.450000,80.750000,14236.799805
27.450000,80.850000,17028.599609
27.450000,80.950000,65149.000000
27.450000,81.050000,35537.601563
27.450000,81.150000,17473.099609
27.450000,81.250000,25437.500000
27.450000,81.350000,5859.069824
27.450000,81.450000,20824.400391
27.450000,81.550000,21267.599609
27.450000,81.650000,27905.400391
27.450000,81.750000,48369.000000
27.450000,81.850000,37889.898438
27.450000,81.950000,17935.699219
27.450000,82.050000,26252.599609
27.450000,82.150000,646513.000000
27.450000,82.250000,30657.099609
27.450000,82.350000,26135.199219
27.450000,82.450000,13678.000000
27.450000,82.550000,11374.500000
27.450000,82.650000,9597.450195
27.450000,82.750000,52135.800781
27.450000,82.850000,39375.300781
27.450000,82.950000,32148.099609
27.450000,83.050000,10383.700195
27.450000,83.150000,11033.000000
27.450000,83.250000,15831.099609
27.450000,83.350000,18740.300781
27.450000,83.450000,62866.800781
27.450000,83.550000,13474.299805
27.450000,83.650000,16891.500000
27.450000,83.750000,7514.700195
27.450000,83.850000,8988.389648
27.450000,83.950000,10048.200195
27.450000,84.050000,1230.010010
27.450000,84.150000,2708.909912
27.450000,84.250000,2754.239990
27.450000,84.350000,3196.020020
27.450000,84.450000,2522.860107
27.450000,84.550000,2812.389893
27.450000,84.650000,2755.179932
27.450000,84.750000,2086.379883
27.450000,84.850000,16929.900391
27.450000,84.950000,41364.699219
27.450000,85.050000,320342.000000
27.450000,85.550000,3502.000000
27.450000,85.650000,6039.899902
27.450000,85.00,2480.669922
27.450000,85.550000,3502.000000
27.450000,85.650000,6039.899902
27.450000,85.750000,17302.099609
27.450000,85.850000,23063.199219
27.450000,85.950000,5926.859863
27.450000,86.050000,4160.560059
27.450000,86.150000,3836.550049
27.450000,86.250000,2346.729980
27.450000,86.350000,1135.969971
27.450000,86.450000,670.510986
27.450000,86.550000,780.853027
27.450000,86.650000,1243.800049
27.450000,86.750000,878.690979
27.450000,86.850000,236.274994
27.450000,86.950000,151.408005
27.450000,87.050000,1592.750000
27.450000,87.150000,2139.699951
27.450000,87.250000,1523.619995
27.450000,87.350000,787.312988
27.450000,87.450000,293.277008
27.450000,87.550000,740.507996
27.450000,87.650000,1910.849976
27.450000,87.750000,888.844971
27.450000,87.850000,1776.479980
27.450000,87.950000,446.567993
27.450000,88.050000,817.559021
27.450000,88.150000,1052.729980
27.450000,88.250000,1206.890015
27.550000,80.050000,36141.300781
27.550000,80.150000,26749.000000
27.550000,80.250000,22151.500000
27.550000,80.350000,14272.400391
27.550000,80.450000,25316.400391
27.550000,80.550000,25198.500000
27.550000,80.650000,97368.296875
27.550000,80.750000,57478.101563
27.550000,80.850000,35231.398438
27.550000,80.950000,47353.000000
27.550000,81.050000,27324.099609
27.550000,81.150000,33605.800781
27.550000,81.250000,39282.500000
27.550000,81.350000,21542.000000
27.550000,81.450000,37659.000000
27.550000,81.550000,68168.000000
27.550000,81.650000,90888.101563
27.550000,81.750000,24211.900391
27.550000,81.850000,16103.400391
27.550000,81.950000,25857.900391
27.550000,82.050000,19148.300781
27.550000,82.150000,13743.400391
27.550000,82.250000,13981.700195
27.550000,82.350000,39153.398438
27.550000,82.450000,63341.300781
27.550000,82.550000,37252.398438
27.550000,82.650000,36696.898438
27.550000,82.750000,16816.400391
27.550000,82.850000,70422.000000
27.550000,82.950000,9649.480469
27.550000,83.050000,9826.230469
27.550000,83.150000,4856.740234
27.550000,83.250000,5535.250000
27.550000,83.350000,456739.000000
27.550000,83.450000,142887.000000
27.550000,83.550000,74715.398438
27.550000,83.650000,56123.601563
27.550000,83.750000,12563.400391
27.550000,83.850000,3214.149902
27.550000,83.950000,3949.889893
27.550000,84.050000,5563.479980
27.550000,84.150000,3875.199951
27.550000,84.250000,8459.040039
27.550000,84.350000,8488.750000
27.550000,84.450000,4898.419922
27.550000,84.550000,13502.799805
27.550000,84.650000,9632.759766
27.550000,84.750000,28234.000000
27.550000,84.850000,13713.299805
27.550000,84.950000,1449.880005
27.550000,85.050000,46546.898438
27.550000,85.150000,5850.859863
27.550000,85.250000,16675.699219
27.550000,85.350000,25917.199219
27.550000,85.450000,7955.330078
27.550000,85.550000,15794.400391
27.550000,85.650000,21779.199219
27.550000,85.750000,8187.899902
27.550000,85.850000,3416.429932
27.550000,85.950000,2458.409912
27.550000,86.050000,7382.479980
27.550000,86.150000,3393.929932
27.550000,86.250000,2323.870117
27.550000,86.350000,2847.449951
27.550000,86.450000,584.099976
27.550000,86.550000,873.817017
27.550000,86.650000,1067.680054
27.550000,86.750000,877.682983
27.550000,86.850000,1270.069946
27.550000,86.950000,992.276001
27.550000,87.050000,1162.469971
27.550000,87.150000,943.026978
27.550000,87.250000,1973.839966
27.550000,87.350000,1106.550049
27.550000,87.450000,357.445007
27.550000,87.550000,318.072998
27.550000,87.650000,427.760010
27.550000,87.750000,710.830994
27.550000,87.850000,455.583008
27.550000,87.950000,287.902008
27.550000,88.050000,278.565002
27.550000,88.150000,457.481995
27.550000,88.250000,377.177002
27.650000,80.050000,43320.601563
27.650000,80.150000,43133.601563
27.650000,80.250000,30835.199219
27.650000,80.350000,19295.900391
27.650000,80.450000,32087.599609
27.650000,80.550000,14099.400391
27.650000,80.650000,30807.699219
27.650000,80.750000,33193.300781
27.650000,80.850000,20167.199219
27.650000,80.950000,28123.400391
27.650000,81.050000,13772.700195
27.650000,81.150000,25587.300781
27.650000,81.250000,9771.950195
27.650000,81.350000,18760.400391
27.650000,81.450000,19386.800781
27.650000,81.550000,19632.500000
27.650000,81.650000,43242.898438
27.650000,81.750000,43045.800781
27.650000,81.850000,35532.500000
27.650000,81.950000,19036.199219
27.650000,82.050000,16967.400391
27.650000,82.150000,14439.299805
27.650000,82.250000,28194.900391
27.650000,82.350000,20302.500000
27.650000,82.450000,8090.859863
27.650000,82.550000,21721.099609
27.650000,82.650000,7473.770020
27.650000,82.750000,3676.139893
27.650000,82.850000,35597.101563
27.650000,82.950000,17987.300781
27.650000,83.050000,41967.800781
27.650000,83.150000,34241.101563
27.650000,83.250000,19246.500000
27.650000,83.350000,56066.898438
27.650000,83.450000,96422.898438
27.650000,83.550000,22654.800781
27.650000,83.650000,260583.000000
27.650000,83.750000,3895.800049
27.650000,83.850000,4844.669922
27.650000,84.250000,37248.898438
27.650000,84.350000,48146.601563
27.650000,84.450000,11798
27.650000,84.250000,37248.898438
27.650000,84.350000,48146.601563
27.650000,84.450000,117982.000000
27.650000,84.550000,75945.000000
27.650000,84.650000,21414.699219
27.650000,84.750000,4958.990234
27.650000,84.850000,4593.189941
27.650000,84.950000,5119.310059
27.650000,85.050000,54411.300781
27.650000,85.150000,17964.699219
27.650000,85.250000,377640.000000
27.650000,85.350000,713968.000000
27.650000,85.450000,176201.000000
27.650000,85.550000,76061.203125
27.650000,85.650000,39295.398438
27.650000,85.750000,27417.900391
27.650000,85.850000,7228.399902
27.650000,85.950000,19248.300781
27.650000,86.050000,33878.800781
27.650000,86.150000,23627.300781
27.650000,86.250000,14408.200195
27.650000,86.350000,2474.719971
27.650000,86.450000,649.281006
27.650000,86.550000,237.386002
27.650000,86.650000,341.002014
27.650000,86.750000,615.541992
27.650000,86.850000,635.171997
27.650000,86.950000,287.563995
27.650000,87.050000,28.452499
27.650000,87.150000,57.748600
27.650000,87.250000,312.627014
27.650000,87.350000,815.901001
27.650000,87.450000,208.054993
27.650000,87.550000,80.368797
27.650000,87.650000,203.352005
27.650000,87.750000,136.522003
27.650000,87.850000,132.871002
27.650000,87.950000,142.173996
27.650000,88.050000,26.798401
27.650000,88.150000,23.712799
27.650000,88.250000,569.484985
27.750000,80.050000,15712.099609
27.750000,80.150000,19553.599609
27.750000,80.250000,17513.099609
27.750000,80.350000,25453.800781
27.750000,80.450000,20606.000000
27.750000,80.550000,29271.900391
27.750000,80.650000,35838.898438
27.750000,80.750000,39985.199219
27.750000,80.850000,35722.601563
27.750000,80.950000,32416.699219
27.750000,81.050000,18875.599609
27.750000,81.150000,31492.800781
27.750000,81.250000,7008.049805
27.750000,81.350000,17353.000000
27.750000,81.450000,16333.299805
27.750000,81.550000,19688.500000
27.750000,81.650000,18398.199219
27.750000,81.750000,27647.599609
27.750000,81.850000,30569.900391
27.750000,81.950000,39844.101563
27.750000,82.050000,27194.000000
27.750000,82.150000,31354.500000
27.750000,82.250000,13578.900391
27.750000,82.350000,1342.150024
27.750000,82.450000,1853.670044
27.750000,82.550000,2776.449951
27.750000,82.650000,2704.639893
27.750000,82.750000,9692.209961
27.750000,82.850000,29774.599609
27.750000,82.950000,3743.770020
27.750000,83.050000,3254.139893
27.750000,83.150000,3070.679932
27.750000,83.250000,6664.629883
27.750000,83.350000,1820.689941
27.750000,83.450000,35482.699219
27.750000,83.550000,25128.300781
27.750000,83.650000,2175.320068
27.750000,83.750000,1152.800049
27.750000,83.850000,1427.319946
27.750000,83.950000,1518.969971
27.750000,84.050000,1215.560059
27.750000,84.150000,1318.790039
27.750000,84.250000,1299.119995
27.750000,84.350000,11344.400391
27.750000,84.450000,69623.398438
27.750000,84.550000,8265.940430
27.750000,84.650000,9313.919922
27.750000,84.750000,15788.000000
27.750000,84.850000,10079.700195
27.750000,84.950000,17200.199219
27.750000,85.050000,58945.898438
27.750000,85.150000,110085.000000
27.750000,85.250000,110732.000000
27.750000,85.350000,607154.000000
27.750000,85.450000,63719.500000
27.750000,85.550000,13975.700195
27.750000,85.650000,7606.890137
27.750000,85.750000,17754.599609
27.750000,85.850000,47133.601563
27.750000,85.950000,11559.200195
27.750000,86.050000,1438.229980
27.750000,86.150000,2898.959961
27.750000,86.250000,1143.949951
27.750000,86.350000,100.813004
27.750000,86.450000,82.361603
27.750000,86.550000,73.543503
27.750000,86.650000,347.182007
27.750000,86.750000,914.359985
27.750000,86.850000,280.786011
27.750000,86.950000,60.469200
27.750000,87.050000,51.598099
27.750000,87.150000,39.136299
27.750000,87.250000,5.579920
27.750000,87.350000,425.670013
27.750000,87.450000,195.052002
27.750000,87.550000,146.449997
27.750000,87.650000,199.856995
27.750000,87.750000,264.877991
27.750000,87.850000,308.243988
27.750000,87.950000,2613.471008
27.850000,80.050000,23752.900391
27.850000,80.150000,16310.000000
27.850000,80.050000,23752.900391
27.850000,80.150000,16310.000000
27.850000,80.250000,17130.199219
27.850000,80.350000,12206.900391
27.850000,80.450000,25437.699219
27.850000,80.550000,37252.601563
27.850000,80.650000,23607.300781
27.850000,80.750000,35516.699219
27.850000,80.850000,18059.900391
27.850000,80.950000,13342.599609
27.850000,81.050000,12962.099609
27.850000,81.150000,16276.200195
27.850000,81.250000,12742.400391
27.850000,81.350000,11466.000000
27.850000,81.450000,20271.699219
27.850000,81.550000,25176.400391
27.850000,81.650000,21764.400391
27.850000,81.750000,28174.300781
27.850000,81.850000,21390.699219
27.850000,81.950000,35640.199219
27.850000,82.050000,36877.601563
27.850000,82.150000,5804.310059
27.850000,82.250000,4078.360107
27.850000,82.350000,11445.200195
27.850000,82.450000,23535.800781
27.850000,82.550000,26992.199219
27.850000,82.650000,23973.300781
27.850000,82.750000,24220.000000
27.850000,82.850000,890.770996
27.850000,82.950000,1061.869995
27.850000,83.050000,955.794006
27.850000,83.150000,1427.569946
27.850000,83.250000,1712.520020
27.850000,83.350000,1800.530029
27.850000,83.450000,1911.140015
27.850000,83.550000,42114.601563
27.850000,83.650000,27206.099609
27.850000,83.750000,4190.700195
27.850000,83.850000,3741.770020
27.850000,83.950000,5366.410156
27.850000,84.050000,3367.820068
27.850000,84.150000,3432.879883
27.850000,84.250000,2612.350098
27.850000,84.350000,5002.270020
27.850000,84.450000,27704.300781
27.850000,84.550000,53578.601563
27.850000,84.650000,39950.898438
27.850000,84.750000,26948.199219
27.850000,84.850000,42331.199219
27.850000,84.950000,31255.300781
27.850000,85.050000,6039.700195
27.850000,85.150000,25869.900391
27.850000,85.250000,18693.199219
27.850000,85.350000,11076.099609
27.850000,85.450000,3875.350098
27.850000,85.550000,4979.689941
27.850000,85.650000,3342.030029
27.850000,85.750000,3786.340088
27.850000,85.850000,21378.400391
27.850000,85.950000,9583.740234
27.850000,86.050000,882.216980
27.850000,86.150000,541.468018
27.850000,86.250000,1383.540039
27.850000,86.350000,64.473396
27.850000,86.450000,19.591200
27.850000,86.550000,359.320007
27.850000,86.650000,793.414001
27.850000,86.750000,678.458984
27.850000,86.850000,271.441986
27.850000,86.950000,275.079010
27.850000,87.050000,306.144989
27.850000,87.150000,445.502991
27.850000,87.250000,329.747009
27.850000,87.350000,326.394989
27.850000,87.450000,2955.489990
27.850000,87.550000,378.665985
27.850000,87.650000,295.322998
27.850000,87.750000,169.559006
27.850000,87.850000,64.283600
27.850000,87.950000,60.608101
27.850000,88.050000,600.924988
27.850000,88.150000,434.704010
27.850000,88.250000,49.410000
27.950000,80.050000,33478.898438
27.950000,80.150000,35333.601563
27.950000,80.250000,44576.101563
27.950000,80.350000,23147.800781
27.950000,80.450000,37327.800781
27.950000,80.550000,26007.900391
27.950000,80.650000,30268.199219
27.950000,80.750000,152992.000000
27.950000,80.850000,533087.000000
27.950000,80.950000,12503.000000
27.950000,81.050000,13863.099609
27.950000,81.150000,31909.000000
27.950000,81.250000,9678.389648
27.950000,81.350000,11462.900391
27.950000,81.450000,18559.900391
27.950000,81.550000,21010.199219
27.950000,81.650000,11283.099609
27.950000,81.750000,28129.699219
27.950000,81.850000,19715.900391
27.950000,81.950000,1796.140015
27.950000,82.050000,6186.149902
27.950000,82.150000,30611.900391
27.950000,82.250000,23358.500000
27.950000,82.350000,17230.599609
27.950000,82.450000,1776.869995
27.950000,82.550000,338824.000000
27.950000,82.650000,1809.089966
27.950000,82.750000,2436.260010
27.950000,82.850000,3371.429932
27.950000,82.950000,4312.359863
27.950000,83.050000,3968.169922
27.950000,83.150000,3471.370117
27.950000,83.250000,5176.970215
27.950000,83.350000,3820.439941
27.950000,83.450000,5511.109863
27.950000,83.550000,4771.430176
27.950000,84.050000,22543.699219
27.950000,84.150000,21083.099609
27.950000,84.050000,22543.699219
27.950000,84.150000,21083.099609
27.950000,84.250000,21921.199219
27.950000,84.350000,28259.000000
27.950000,84.450000,34506.300781
27.950000,84.550000,35871.601563
27.950000,84.650000,8764.830078
27.950000,84.750000,2613.449951
27.950000,84.850000,4650.100098
27.950000,84.950000,2698.310059
27.950000,85.050000,2426.409912
27.950000,85.150000,22458.500000
27.950000,85.250000,13339.000000
27.950000,85.350000,2756.520020
27.950000,85.450000,3550.300049
27.950000,85.550000,1509.489990
27.950000,85.650000,1910.489990
27.950000,85.750000,636.366028
27.950000,85.850000,1337.300049
27.950000,85.950000,54895.500000
27.950000,86.050000,1972.280029
27.950000,86.150000,1257.739990
27.950000,86.250000,5526.379883
27.950000,86.350000,712.466980
27.950000,86.450000,645.945984
27.950000,86.550000,790.283997
27.950000,86.650000,348.269989
27.950000,86.750000,279.000000
27.950000,86.850000,64.176697
27.950000,86.950000,40.836899
27.950000,87.050000,1024.079956
27.950000,87.150000,2.856870
27.950000,87.250000,25.059700
27.950000,87.350000,80.528000
27.950000,87.450000,137.084000
27.950000,87.550000,71.084801
27.950000,87.650000,74.594299
27.950000,87.750000,0.192869
27.950000,87.950000,555.166016
27.950000,88.050000,356.925995
27.950000,88.250000,40.446400
28.050000,80.050000,38066.000000
28.050000,80.150000,33726.601563
28.050000,80.250000,12371.599609
28.050000,80.350000,32595.000000
28.050000,80.450000,83716.796875
28.050000,80.550000,15921.000000
28.050000,80.650000,38465.000000
28.050000,80.750000,17547.199219
28.050000,80.850000,39567.601563
28.050000,80.950000,12421.299805
28.050000,81.050000,30116.800781
28.050000,81.150000,10287.400391
28.050000,81.250000,11463.099609
28.050000,81.350000,15429.500000
28.050000,81.450000,9876.440430
28.050000,81.550000,11105.099609
28.050000,81.650000,63682.000000
28.050000,81.750000,24954.300781
28.050000,81.850000,20550.099609
28.050000,81.950000,42705.500000
28.050000,82.050000,32850.101563
28.050000,82.150000,12981.299805
28.050000,82.250000,7070.020020
28.050000,82.350000,285919.000000
28.050000,82.450000,27139.300781
28.050000,82.550000,3872.409912
28.050000,82.650000,3473.790039
28.050000,82.750000,4325.629883
28.050000,82.850000,5249.700195
28.050000,82.950000,4249.020020
28.050000,83.050000,2149.229980
28.050000,83.150000,2512.780029
28.050000,83.250000,4401.910156
28.050000,83.350000,4430.759766
28.050000,83.450000,3102.540039
28.050000,83.550000,3861.209961
28.050000,83.650000,2472.449951
28.050000,83.750000,15102.500000
28.050000,83.850000,32162.300781
28.050000,83.950000,4881.439941
28.050000,84.050000,26001.699219
28.050000,84.150000,14574.000000
28.050000,84.250000,3128.129883
28.050000,84.350000,3539.679932
28.050000,84.450000,15459.400391
28.050000,84.550000,2462.959961
28.050000,84.650000,2768.370117
28.050000,84.750000,5201.029785
28.050000,84.850000,3833.760010
28.050000,84.950000,3323.860107
28.050000,85.050000,1565.150024
28.050000,85.150000,1854.280029
28.050000,85.250000,18809.699219
28.050000,85.350000,860.783020
28.050000,85.450000,359.583008
28.050000,85.550000,455.002991
28.050000,85.650000,255.464996
28.050000,85.750000,216.134995
28.050000,85.850000,10.959900
28.050000,85.950000,36943.601563
28.050000,86.050000,2013.699951
28.050000,86.150000,664.346985
28.050000,86.250000,894.776001
28.050000,86.350000,2981.360107
28.050000,86.450000,465.235992
28.050000,86.550000,165.037994
28.050000,86.650000,107.558998
28.050000,86.750000,18.748199
28.050000,86.950000,5772.910156
28.050000,87.050000,679.583008
28.050000,87.150000,260.505005
28.050000,87.250000,123.214996
28.050000,87.350000,222.080002
28.050000,87.450000,116.112999
28.050000,87.550000,157.686996
28.050000,87.650000,1007.150024
28.050000,87.750000,67.172302
28.050000,87.850000,630.890991
28.050000,87.950000,378.697998
28.050000,88.050000,60.565498
28.050000,88.150000,55.511299
28.050000,88.250000,378.020996
28.150000,80.050000,15727.000000
28.150000,80.150000,29076.099609
28.150000,80.250000,38290.800781
28.150000,80.350000,12822.900391
28.150000,80.450000,12490.900391
28.150000,80.550000,34905.000000
28.150000,80.650000,14065.099609
28.150000,80.750000,10384.200195
28.150000,80.850000,29763.300781
28.150000,80.950000,21567.599609
28.150000,81.050000,25365.099609
28.150000,81.150000,5040.350098
28.150000,81.250000,8909.290039
28.150000,81.350000,10345.900391
28.150000,81.450000,29513.000000
28.150000,81.550000,6092.310059
28.150000,81.650000,33912.101563
28.150000,81.750000,25759.500000
28.150000,81.850000,22364.199219
28.150000,81.950000,2446.840088
28.150000,82.050000,29015.699219
28.150000,82.150000,7307.629883
28.150000,82.250000,35611.601563
28.150000,82.350000,32127.699219
28.150000,82.450000,3559.000000
28.150000,82.550000,3899.030029
28.150000,82.650000,3258.810059
28.150000,82.750000,3303.399902
28.150000,82.850000,3463.129883
28.150000,82.950000,5180.930176
28.150000,83.050000,4215.600098
28.150000,83.150000,7413.160156
28.150000,83.250000,5590.669922
28.150000,83.350000,4980.950195
28.150000,83.450000,4589.879883
28.150000,83.550000,3573.739990
28.150000,83.650000,4589.109863
28.150000,83.750000,2621.629883
28.150000,83.850000,37126.500000
28.150000,83.950000,33680.601563
28.150000,84.050000,61858.199219
28.150000,84.150000,5344.680176
28.150000,84.250000,2178.290039
28.150000,84.350000,2708.530029
28.150000,84.450000,15418.200195
28.150000,84.550000,2074.840088
28.150000,84.650000,2682.709961
28.150000,84.750000,1126.069946
28.150000,84.850000,1277.290039
28.150000,84.950000,579.612000
28.150000,85.050000,5182.779785
28.150000,85.150000,335.235992
28.150000,85.250000,21747.599609
28.150000,85.350000,22464.199219
28.150000,85.450000,19.679199
28.150000,85.550000,3.088490
28.150000,85.650000,1.748230
28.150000,85.750000,12.885500
28.150000,85.850000,36.427101
28.150000,85.950000,38415.699219
28.150000,86.050000,56.522099
28.150000,86.150000,127.410004
28.150000,86.250000,527.419006
28.150000,86.350000,1407.349976
28.150000,86.450000,3181.580078
28.150000,86.550000,2378.379883
28.150000,86.650000,870.820984
28.150000,86.750000,300.610992
28.150000,86.850000,818.158020
28.150000,86.950000,489.101990
28.150000,87.050000,906.825012
28.150000,87.150000,100.469002
28.150000,87.250000,145.470993
28.150000,87.350000,439.964996
28.150000,87.450000,69.329102
28.150000,87.550000,1.820200
28.150000,87.650000,0.723259
28.150000,87.750000,2025.939941
28.150000,87.850000,408.389008
28.150000,87.950000,539.137024
28.150000,88.050000,921.700012
28.150000,88.150000,209.348999
28.150000,88.250000,0.232122
28.250000,80.050000,35835.898438
28.250000,80.150000,13311.000000
28.250000,80.250000,31435.900391
28.250000,80.350000,21731.000000
28.250000,80.450000,5488.379883
28.250000,80.550000,19313.400391
28.250000,80.650000,37598.699219
28.250000,80.750000,16682.199219
28.250000,81.250000,3420.209961
28.250000,81.350000,4220.209961
28.250000,81.250000,3420.209961
28.250000,81.350000,4220.209961
28.250000,81.450000,15250.700195
28.250000,81.550000,21300.099609
28.250000,81.650000,15028.900391
28.250000,81.750000,514.390991
28.250000,81.850000,13631.599609
28.250000,81.950000,26167.900391
28.250000,82.050000,3594.860107
28.250000,82.150000,15130.900391
28.250000,82.250000,3568.659912
28.250000,82.350000,4802.649902
28.250000,82.450000,4383.209961
28.250000,82.550000,3368.840088
28.250000,82.650000,4146.790039
28.250000,82.750000,6564.330078
28.250000,82.850000,2865.229980
28.250000,82.950000,3183.189941
28.250000,83.050000,4495.129883
28.250000,83.150000,5550.470215
28.250000,83.250000,4045.219971
28.250000,83.350000,2156.169922
28.250000,83.450000,4945.390137
28.250000,83.550000,4949.560059
28.250000,83.650000,22434.099609
28.250000,83.750000,17874.400391
28.250000,83.850000,20238.300781
28.250000,83.950000,113558.000000
28.250000,84.050000,68441.601563
28.250000,84.150000,779.060974
28.250000,84.250000,874.085022
28.250000,84.350000,10038.500000
28.250000,84.450000,915.677979
28.250000,84.550000,436.792999
28.250000,84.650000,811.468994
28.250000,84.750000,1257.979980
28.250000,84.850000,828.008972
28.250000,84.950000,413.153015
28.250000,85.050000,273.864014
28.250000,85.150000,131.487000
28.250000,85.250000,610.302979
28.250000,85.350000,447.454987
28.250000,85.450000,72.384003
28.250000,85.550000,212.406006
28.250000,85.650000,118.647003
28.250000,85.750000,130.598999
28.250000,85.850000,43.225700
28.250000,85.950000,7423.839844
28.250000,86.050000,19434.599609
28.250000,86.150000,522.297974
28.250000,86.250000,303.791992
28.250000,86.350000,19.028500
28.250000,86.450000,1.988960
28.250000,86.550000,4609.879883
28.250000,86.650000,640.851990
28.250000,86.750000,45.178699
28.250000,86.850000,1.951870
28.250000,86.950000,84.165298
28.250000,87.050000,108.438004
28.250000,87.150000,181.770996
28.250000,87.250000,183.412994
28.250000,87.350000,110.649002
28.250000,87.450000,0.590661
28.250000,87.550000,0.349575
28.250000,87.650000,581.353027
28.250000,87.750000,799.676025
28.250000,87.850000,1.096940
28.250000,87.950000,58.386501
28.250000,88.050000,1339.760010
28.250000,88.150000,1.856360
28.250000,88.250000,17491.400391
28.350000,80.050000,17900.400391
28.350000,80.150000,7692.209961
28.350000,80.250000,12924.299805
28.350000,80.350000,15587.900391
28.350000,80.450000,27926.000000
28.350000,80.550000,42059.800781
28.350000,80.650000,29851.300781
28.350000,80.750000,19310.500000
28.350000,80.850000,6717.640137
28.350000,80.950000,41407.601563
28.350000,81.050000,5061.220215
28.350000,81.150000,3755.280029
28.350000,81.250000,4337.330078
28.350000,81.350000,7581.049805
28.350000,81.450000,20555.599609
28.350000,81.550000,459.377014
28.350000,81.650000,16967.500000
28.350000,81.750000,20901.599609
28.350000,81.850000,12639.500000
28.350000,81.950000,2679.739990
28.350000,82.050000,1840.400024
28.350000,82.150000,2768.989990
28.350000,82.250000,3959.350098
28.350000,82.350000,1969.170044
28.350000,82.450000,4364.520020
28.350000,82.550000,8365.940430
28.350000,82.650000,4034.280029
28.350000,82.750000,2489.639893
28.350000,82.850000,1424.160034
28.350000,82.950000,272.191986
28.350000,83.050000,2025.050049
28.350000,83.150000,3667.330078
28.350000,83.250000,929.799011
28.350000,83.350000,1412.130005
28.350000,83.450000,3911.020020
28.350000,83.550000,9178.889648
28.350000,83.650000,3387.280029
28.350000,83.750000,2500.030029
28.350000,83.850000,1171.530029
28.350000,83.950000,1005.159973
28.350000,84.050000,587.187988
28.350000,84.150000,1036.790039
28.350000,84.250000,225.800003
28.350000,84.350000,1291.109985
28.350000,84.450000,1249.859985
28.350000,84.550000,486.796997
28.350000,84.650000,486.842010
28.350000,84.750000,87.483002
28.350000,84.850000,560.718994
28.350000,84.950000,213.675995
28.350000,85.050000,5.434730
28.350000,85.150000,5.838220
28.350000,85.250000,2.212660
28.350000,85.350000,1144.130005
28.350000,85.450000,993.005981
28.350000,85.550000,508.917999
28.350000,85.650000,296.243988
28.350000,85.850000,1337.000000
28.350000,85.950000,319.761993
28.350000,86.050000,25783.400391
28.350000,86.150000,7239.839844
28.350000,86.250000,0.216978
28.350000,86.350000,46.902199
28.350000,86.450000,360.165985
28.350000,86.550000,0.072326
28.350000,86.650000,10069.099609
28.350000,86.750000,16382.200195
28.350000,86.850000,15344.700195
28.350000,86.950000,16028.900391
28.350000,87.050000,80.780098
28.350000,87.150000,130.464005
28.350000,87.250000,66.256104
28.350000,87.350000,36.987202
28.350000,87.450000,72.009102
28.350000,87.550000,1405.719971
28.350000,87.650000,287.493011
28.350000,87.750000,4060.479980
28.350000,87.850000,4.785560
28.350000,87.950000,26.567699
28.350000,88.050000,684.421997
28.350000,88.150000,57.459599
28.350000,88.250000,15.174300
28.450000,80.050000,15827.400391
28.450000,80.450000,21803.900391
28.450000,80.550000,55157.898438
28.450000,80.650000,39941
28.450000,80.450000,21803.900391
28.450000,80.550000,55157.898438
28.450000,80.650000,32928.000000
28.450000,80.750000,2045.819946
28.450000,80.850000,2625.500000
28.450000,80.950000,15293.200195
28.450000,81.050000,25139.800781
28.450000,81.150000,6931.540039
28.450000,81.250000,2831.239990
28.450000,81.350000,26757.400391
28.450000,81.450000,21449.099609
28.450000,81.550000,19741.400391
28.450000,81.650000,5668.160156
28.450000,81.750000,3151.120117
28.450000,81.850000,4866.180176
28.450000,81.950000,3735.149902
28.450000,82.050000,4784.100098
28.450000,82.150000,4150.009766
28.450000,82.250000,2515.080078
28.450000,82.350000,1984.550049
28.450000,82.450000,1825.130005
28.450000,82.550000,4221.310059
28.450000,82.650000,2823.870117
28.450000,82.750000,2938.820068
28.450000,82.850000,1811.109985
28.450000,82.950000,2225.409912
28.450000,83.050000,2786.189941
28.450000,83.150000,1835.819946
28.450000,83.250000,630.713013
28.450000,83.350000,2511.370117
28.450000,83.450000,596.013000
28.450000,83.550000,1421.160034
28.450000,83.650000,2062.719971
